"Anopheles labranchiae" "Anopheles superpictus" "Culex antennatus" "Anopheles sacharovi" "Anopheles maculipennis" "Culex univittatus" "Culex perexiguus" "Ochlerotatus detritus" "Anopheles claviger" "Culex modestus" "Aedes vexans" "Anopheles plumbeus" "Culiseta annulata" "Coquillettidia richiardii" "Anopheles atroparvus" "Culex theileri" "Anopheles messeae" "Culex tritaeniorhynchus" "Ochlerotatus caspius" "Aedes japonicus" "Aedes albopictus" "Culex torrentium" "Aedes koreicus" "Culex pipiens molestus" "Aedes aegypti" "Culex pipiens"
"Anopheles labranchiae" 0 14.6265512131094 0.332496650108597 0.0750474244707444 0.0350605726467395 0.332496650108597 0.332496650108597 0.332496650108597 0.192350370461948 0.332496650108597 0.332496650108597 0.227364237528574 0.332496650108597 0.332496650108597 0.0350605726467395 0.332496650108597 0.0449013399195675 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597
"Anopheles superpictus" 14.6265512131094 0 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094 14.6265512131094
"Culex antennatus" 0.332496650108597 14.6265512131094 0 0.332496650108597 0.332496650108597 0.107732344309552 0.107732344309552 0.262036638572846 0.332496650108597 0.150584220973242 0.262036638572846 0.332496650108597 0.262036638572846 0.296150775410498 0.332496650108597 0.150584220973242 0.332496650108597 0.150584220973242 0.262036638572846 0.262036638572846 0.262036638572846 0.150584220973242 0.262036638572846 0.150584220973242 0.262036638572846 0.150584220973242
"Anopheles sacharovi" 0.0750474244707444 14.6265512131094 0.332496650108597 0 0.0750474244707444 0.332496650108597 0.332496650108597 0.332496650108597 0.192350370461948 0.332496650108597 0.332496650108597 0.227364237528574 0.332496650108597 0.332496650108597 0.0750474244707444 0.332496650108597 0.0750474244707444 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597
"Anopheles maculipennis" 0.0350605726467395 14.6265512131094 0.332496650108597 0.0750474244707444 0 0.332496650108597 0.332496650108597 0.332496650108597 0.192350370461948 0.332496650108597 0.332496650108597 0.227364237528574 0.332496650108597 0.332496650108597 0.0293826896537883 0.332496650108597 0.0449013399195675 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597
"Culex univittatus" 0.332496650108597 14.6265512131094 0.107732344309552 0.332496650108597 0.332496650108597 0 0.0490751464896544 0.262036638572846 0.332496650108597 0.150584220973242 0.262036638572846 0.332496650108597 0.262036638572846 0.296150775410498 0.332496650108597 0.150584220973242 0.332496650108597 0.150584220973242 0.262036638572846 0.262036638572846 0.262036638572846 0.150584220973242 0.262036638572846 0.150584220973242 0.262036638572846 0.150584220973242
"Culex perexiguus" 0.332496650108597 14.6265512131094 0.107732344309552 0.332496650108597 0.332496650108597 0.0490751464896544 0 0.262036638572846 0.332496650108597 0.150584220973242 0.262036638572846 0.332496650108597 0.262036638572846 0.296150775410498 0.332496650108597 0.150584220973242 0.332496650108597 0.150584220973242 0.262036638572846 0.262036638572846 0.262036638572846 0.150584220973242 0.262036638572846 0.150584220973242 0.262036638572846 0.150584220973242
"Ochlerotatus detritus" 0.332496650108597 14.6265512131094 0.262036638572846 0.332496650108597 0.332496650108597 0.262036638572846 0.262036638572846 0 0.332496650108597 0.262036638572846 0.249330037824606 0.332496650108597 0.188956536640642 0.296150775410498 0.332496650108597 0.262036638572846 0.332496650108597 0.262036638572846 0.13702005433324 0.223787842213632 0.249330037824606 0.262036638572846 0.223787842213632 0.262036638572846 0.249330037824606 0.262036638572846
"Anopheles claviger" 0.192350370461948 14.6265512131094 0.332496650108597 0.192350370461948 0.192350370461948 0.332496650108597 0.332496650108597 0.332496650108597 0 0.332496650108597 0.332496650108597 0.227364237528574 0.332496650108597 0.332496650108597 0.192350370461948 0.332496650108597 0.192350370461948 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597
"Culex modestus" 0.332496650108597 14.6265512131094 0.150584220973242 0.332496650108597 0.332496650108597 0.150584220973242 0.150584220973242 0.262036638572846 0.332496650108597 0 0.262036638572846 0.332496650108597 0.262036638572846 0.296150775410498 0.332496650108597 0.102605928536143 0.332496650108597 0.121745003149554 0.262036638572846 0.262036638572846 0.262036638572846 0.0879143214509357 0.262036638572846 0.0879143214509357 0.262036638572846 0.0879143214509357
"Aedes vexans" 0.332496650108597 14.6265512131094 0.262036638572846 0.332496650108597 0.332496650108597 0.262036638572846 0.262036638572846 0.249330037824606 0.332496650108597 0.262036638572846 0 0.332496650108597 0.249330037824606 0.296150775410498 0.332496650108597 0.262036638572846 0.332496650108597 0.262036638572846 0.249330037824606 0.249330037824606 0.188767844072848 0.262036638572846 0.249330037824606 0.262036638572846 0.188767844072848 0.262036638572846
"Anopheles plumbeus" 0.227364237528574 14.6265512131094 0.332496650108597 0.227364237528574 0.227364237528574 0.332496650108597 0.332496650108597 0.332496650108597 0.227364237528574 0.332496650108597 0.332496650108597 0 0.332496650108597 0.332496650108597 0.227364237528574 0.332496650108597 0.227364237528574 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597
"Culiseta annulata" 0.332496650108597 14.6265512131094 0.262036638572846 0.332496650108597 0.332496650108597 0.262036638572846 0.262036638572846 0.188956536640642 0.332496650108597 0.262036638572846 0.249330037824606 0.332496650108597 0 0.296150775410498 0.332496650108597 0.262036638572846 0.332496650108597 0.262036638572846 0.188956536640642 0.223787842213632 0.249330037824606 0.262036638572846 0.223787842213632 0.262036638572846 0.249330037824606 0.262036638572846
"Coquillettidia richiardii" 0.332496650108597 14.6265512131094 0.296150775410498 0.332496650108597 0.332496650108597 0.296150775410498 0.296150775410498 0.296150775410498 0.332496650108597 0.296150775410498 0.296150775410498 0.332496650108597 0.296150775410498 0 0.332496650108597 0.296150775410498 0.332496650108597 0.296150775410498 0.296150775410498 0.296150775410498 0.296150775410498 0.296150775410498 0.296150775410498 0.296150775410498 0.296150775410498 0.296150775410498
"Anopheles atroparvus" 0.0350605726467395 14.6265512131094 0.332496650108597 0.0750474244707444 0.0293826896537883 0.332496650108597 0.332496650108597 0.332496650108597 0.192350370461948 0.332496650108597 0.332496650108597 0.227364237528574 0.332496650108597 0.332496650108597 0 0.332496650108597 0.0449013399195675 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597
"Culex theileri" 0.332496650108597 14.6265512131094 0.150584220973242 0.332496650108597 0.332496650108597 0.150584220973242 0.150584220973242 0.262036638572846 0.332496650108597 0.102605928536143 0.262036638572846 0.332496650108597 0.262036638572846 0.296150775410498 0.332496650108597 0 0.332496650108597 0.121745003149554 0.262036638572846 0.262036638572846 0.262036638572846 0.102605928536143 0.262036638572846 0.102605928536143 0.262036638572846 0.102605928536143
"Anopheles messeae" 0.0449013399195675 14.6265512131094 0.332496650108597 0.0750474244707444 0.0449013399195675 0.332496650108597 0.332496650108597 0.332496650108597 0.192350370461948 0.332496650108597 0.332496650108597 0.227364237528574 0.332496650108597 0.332496650108597 0.0449013399195675 0.332496650108597 0 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597 0.332496650108597
